subject,eval_index,image_id,margin0_brainret_rank,margin_low_brainret_rank,margin0_winning_impostor_index,margin_low_winning_impostor_index,rank_transition_class,positive_similarity,hardest_impostor_similarity,positive_minus_hardest_margin,delta_positive_similarity,delta_hardest_impostor_similarity,delta_margin,delta_full_pool_rank,image_full_pool_rank_margin0,image_full_pool_rank,delta_image_full_pool_rank,cycle47_stress_image_preserved_or_improved_brain_worse,cycle47_rank1_to_not1,cycle47_not1_to_rank1,teacher_winner_in_target_top1,teacher_winner_in_target_top5,teacher_winner_in_target_top10,teacher_winner_in_target_top50,brain_eval_winner_in_target_top1,brain_eval_winner_in_target_top5,brain_eval_winner_in_target_top10,brain_eval_winner_in_target_top50,teacher_dir_cosine,brain_eval_dir_cosine,enhanced_dir_cosine
7,221,18434,1.0,1.0,852,70,rank1_kept,0.06578409,0.055169873,0.010614216,-0.00299415,-0.0017784499,-0.0012157001,0.0,1.0,1.0,0.0,False,0,0,False,False,False,False,True,True,True,True,0.0046101855,-0.09353651,
7,222,18483,1.0,2.0,403,403,rank1_to_not1,0.053876806,0.053995714,-0.00011890754,-0.0026067048,-5.5409968e-05,-0.0025512949,1.0,1.0,1.0,0.0,True,1,0,False,False,False,False,False,True,True,True,0.004806415,-0.09922314,
7,223,18505,15.0,7.0,849,499,not1_kept,0.03459549,0.04066275,-0.006067261,0.0007113144,-0.0048787966,0.005590111,-8.0,11.0,9.0,-2.0,False,0,0,False,False,False,False,False,False,False,True,0.004828001,-0.10110197,
7,224,18535,1.0,1.0,802,802,rank1_kept,0.052414242,0.04955142,0.0028628223,-0.0003442131,-0.0012279786,0.0008837655,0.0,3.0,2.0,-1.0,False,0,0,False,False,False,False,False,True,True,True,-0.0017994358,-0.05261916,
7,225,18543,1.0,1.0,380,380,rank1_kept,0.050448854,0.05041057,3.828481e-05,-0.006956745,-0.0038315393,-0.0031252056,0.0,1.0,3.0,2.0,False,0,0,False,False,False,False,False,False,False,True,0.0065750093,-0.080812834,
7,226,18690,1.0,1.0,912,912,rank1_kept,0.06306177,0.04335691,0.019704856,-0.0027991757,-7.5202435e-05,-0.0027239732,0.0,1.0,1.0,0.0,False,0,0,False,False,False,True,False,False,True,True,0.005868799,0.01736566,
7,227,18796,4.0,4.0,541,541,not1_kept,0.045423213,0.05020703,-0.0047838166,-0.0048723593,-0.0066812374,0.001808878,0.0,6.0,3.0,-3.0,False,0,0,False,False,False,False,False,False,False,False,-0.003264851,-0.09455314,
7,228,19074,6.0,8.0,403,967,not1_kept,0.04783019,0.053132813,-0.005302623,-0.0018857457,-0.0067848563,0.0048991106,2.0,2.0,2.0,0.0,True,0,0,False,False,False,False,False,False,False,False,0.010413205,-0.069874115,
7,229,19181,26.0,22.0,370,517,not1_kept,0.026617194,0.040575895,-0.013958702,-0.00092581287,-0.0033143274,0.0023885146,-4.0,8.0,4.0,-4.0,False,0,0,False,False,False,True,True,True,True,True,0.00037780474,-0.1492029,
7,230,19199,1.0,1.0,57,137,rank1_kept,0.0705257,0.057203606,0.013322093,0.0041999146,0.0030825213,0.0011173934,0.0,1.0,1.0,0.0,False,0,0,False,False,False,False,False,True,True,True,0.0009226409,-0.032396827,
7,231,19200,1.0,1.0,380,380,rank1_kept,0.059334386,0.051980697,0.0073536895,-0.005341079,-0.004746102,-0.0005949773,0.0,1.0,1.0,0.0,False,0,0,False,False,False,False,False,False,True,True,0.0012183497,-0.035249595,
7,232,19292,20.0,23.0,673,442,not1_kept,0.031685136,0.040345788,-0.008660652,-0.003945768,-0.0038604438,-8.532405e-05,3.0,15.0,11.0,-4.0,True,0,0,False,False,False,False,False,False,False,False,0.015574464,0.0047050295,
7,233,19436,2.0,2.0,143,143,not1_kept,0.053806275,0.059058525,-0.0052522495,-0.0073747225,-0.008387819,0.0010130964,0.0,1.0,1.0,0.0,False,0,0,False,False,False,True,False,True,True,True,-0.0019128256,-0.106590405,
7,234,19573,341.0,403.0,710,200,not1_kept,0.015781747,0.040560577,-0.02477883,-0.0031943861,-0.014545798,0.011351412,62.0,179.0,172.0,-7.0,True,0,0,False,False,False,False,False,False,False,False,0.0017744523,-0.12187887,
7,235,19642,55.0,54.0,274,274,not1_kept,0.037987303,0.052471593,-0.01448429,-0.001651261,0.0002783239,-0.0019295849,-1.0,1.0,3.0,2.0,False,0,0,False,False,False,False,False,False,False,False,0.0033220407,-0.15288793,
7,236,19672,249.0,371.0,831,886,not1_kept,0.017939514,0.04466495,-0.026725436,-0.0053213965,-0.0017872714,-0.0035341252,122.0,22.0,25.0,3.0,False,0,0,False,False,False,False,False,False,False,False,0.00839947,-0.11930167,
7,237,19690,61.0,53.0,505,180,not1_kept,0.03577958,0.050608516,-0.014828935,0.0006051287,-0.00019432232,0.000799451,-8.0,47.0,42.0,-5.0,False,0,0,False,False,False,False,False,False,False,True,-0.0012026107,-0.019133504,
7,238,19933,4.0,5.0,963,963,not1_kept,0.03812679,0.0562637,-0.018136911,-0.0037872829,0.003278248,-0.007065531,1.0,2.0,1.0,-1.0,True,0,0,False,False,False,False,False,False,False,True,0.012394538,-0.09154334,
7,239,20054,1.0,1.0,749,749,rank1_kept,0.06657182,0.044005055,0.022566762,0.001108177,-0.0042497814,0.0053579584,0.0,1.0,1.0,0.0,False,0,0,False,False,False,False,False,False,False,True,-0.010281199,-0.014723296,
7,240,20064,6.0,7.0,849,849,not1_kept,0.0410429,0.046279214,-0.0052363127,-0.0071504787,-0.0058500245,-0.0013004541,1.0,1.0,5.0,4.0,False,0,0,False,False,False,False,False,False,False,True,0.002533933,-0.09690963,
7,241,20080,9.0,7.0,831,282,not1_kept,0.041050795,0.055328388,-0.014277592,-0.00070099905,-0.0033700392,0.00266904,-2.0,6.0,4.0,-2.0,False,0,0,False,False,False,False,False,False,False,True,0.013130593,-0.0013229498,
7,242,20206,10.0,9.0,107,107,not1_kept,0.032249168,0.042893227,-0.01064406,-0.0029766075,-0.0026870817,-0.00028952584,-1.0,8.0,10.0,2.0,False,0,0,False,False,False,True,True,True,True,True,0.00056277984,-0.113606825,
7,243,20223,1.0,1.0,685,11,rank1_kept,0.05372043,0.046093255,0.0076271743,-0.003158342,-0.0019571856,-0.0012011565,0.0,1.0,1.0,0.0,False,0,0,False,False,False,False,False,False,False,True,0.008776791,-0.014965627,
7,244,20265,1.0,1.0,186,186,rank1_kept,0.05238435,0.049493864,0.0028904863,-0.005879622,0.00023535267,-0.0061149746,0.0,1.0,1.0,0.0,False,0,0,False,False,False,False,False,False,False,False,0.011146389,-0.06359085,
7,245,20307,4.0,7.0,4,4,not1_kept,0.046900496,0.05846455,-0.011564054,-0.0013358817,-0.0008591898,-0.00047669187,3.0,1.0,1.0,0.0,True,0,0,False,False,False,False,False,False,False,False,0.00086268625,-0.17347483,
7,246,20442,1.0,1.0,537,231,rank1_kept,0.05504744,0.043850675,0.011196766,-0.005164396,-0.0043624043,-0.0008019917,0.0,1.0,1.0,0.0,False,0,0,False,False,False,False,False,False,False,True,0.0041860673,-0.11506161,
7,247,20633,2.0,2.0,717,717,not1_kept,0.055334006,0.059054736,-0.0037207305,-0.00043678284,-0.002725903,0.00228912,0.0,1.0,1.0,0.0,False,0,0,False,False,False,True,True,True,True,True,-0.004379891,-0.049080838,
7,248,20650,70.0,45.0,921,921,not1_kept,0.03548241,0.054856442,-0.019374032,7.995218e-05,-0.0051361173,0.0052160695,-25.0,2.0,3.0,1.0,False,0,0,False,False,False,True,False,False,False,True,-0.009878056,-0.16801538,
7,249,20702,1.0,1.0,85,626,rank1_kept,0.0579781,0.047854602,0.010123499,0.0001700148,0.0029486567,-0.0027786419,0.0,1.0,1.0,0.0,False,0,0,False,False,False,True,False,False,True,True,0.009427137,-0.09180288,
7,250,20738,1.0,1.0,591,591,rank1_kept,0.075198814,0.062622674,0.01257614,-0.0032144338,-0.00042513758,-0.0027892962,0.0,1.0,1.0,0.0,False,0,0,False,True,True,True,True,True,True,True,0.005757523,-0.15511833,
7,251,20777,5.0,5.0,178,833,not1_kept,0.043489296,0.04723821,-0.0037489124,-0.0016836785,-0.0019167215,0.00023304299,0.0,1.0,1.0,0.0,False,0,0,False,True,True,True,False,False,False,False,0.0018922957,-0.08171567,
7,252,20820,7.0,9.0,516,12,not1_kept,0.047427356,0.052666884,-0.0052395277,-0.00093410537,0.001132682,-0.0020667873,2.0,2.0,1.0,-1.0,True,0,0,False,False,False,False,False,False,False,False,0.009746288,-0.013762602,
7,253,21108,2.0,1.0,721,721,not1_to_rank1,0.051060177,0.045076303,0.005983874,0.0018289573,-0.0045172796,0.006346237,-1.0,1.0,1.0,0.0,False,0,1,False,False,False,True,True,True,True,True,-0.0134576,-0.029108418,
7,254,21192,1.0,1.0,321,321,rank1_kept,0.05761594,0.052268922,0.005347017,-0.006980259,-0.008838788,0.0018585287,0.0,1.0,1.0,0.0,False,0,0,False,False,False,True,True,True,True,True,-0.0038194517,-0.055938385,
7,255,21194,2.0,3.0,788,788,not1_kept,0.038173437,0.045922123,-0.007748686,-0.007503018,-0.0019024722,-0.0056005456,1.0,1.0,1.0,0.0,True,0,0,False,False,False,False,False,False,False,False,0.009576654,-0.12508704,
7,256,21197,92.0,237.0,828,828,not1_kept,0.02430163,0.058629174,-0.034327544,-0.00817623,-0.0018081442,-0.0063680857,145.0,120.0,104.0,-16.0,True,0,0,False,False,False,False,False,False,False,True,0.011220607,-0.07427654,
7,257,21218,24.0,28.0,162,162,not1_kept,0.037306633,0.053766765,-0.016460132,-0.0008781031,0.0049419627,-0.0058200657,4.0,11.0,8.0,-3.0,True,0,0,False,False,False,False,False,False,False,True,0.010458023,0.011667377,
7,258,21253,1.0,1.0,201,173,rank1_kept,0.04843184,0.041492026,0.0069398135,-0.0025345758,-0.0033549927,0.00082041696,0.0,1.0,1.0,0.0,False,0,0,False,False,False,False,True,True,True,True,0.00070637785,-0.10450756,
7,259,21279,1.0,1.0,392,882,rank1_kept,0.051850542,0.044154692,0.00769585,-0.00039254501,-0.0034677126,0.0030751675,0.0,1.0,1.0,0.0,False,0,0,False,False,False,False,False,False,False,False,0.0046598683,-0.06958067,
7,260,21318,67.0,37.0,178,178,not1_kept,0.039429557,0.05608968,-0.016660124,0.0016341805,-0.0014614388,0.0030956194,-30.0,76.0,62.0,-14.0,False,0,0,False,False,False,False,False,True,True,True,-0.005729151,-0.101984695,
7,261,21508,12.0,10.0,830,914,not1_kept,0.045136455,0.050598506,-0.0054620504,0.0034872256,0.0006986782,0.0027885474,-2.0,4.0,2.0,-2.0,False,0,0,False,False,False,False,False,False,False,True,-0.0026651477,-0.046664126,
7,262,21526,108.0,27.0,11,11,not1_kept,0.034572214,0.051211428,-0.016639214,0.0069307797,0.003742423,0.0031883568,-81.0,39.0,12.0,-27.0,False,0,0,False,False,False,False,False,False,False,False,-0.0060349647,-0.07149936,
7,263,21553,1.0,1.0,441,361,rank1_kept,0.050560873,0.040227998,0.010332875,-0.005135361,-0.004468493,-0.00066686794,0.0,1.0,2.0,1.0,False,0,0,False,False,False,False,False,False,False,True,0.0023230375,-0.015117212,
7,264,21601,1.0,1.0,52,52,rank1_kept,0.042643458,0.034975465,0.0076679923,-0.008258197,-0.0075919703,-0.0006662272,0.0,1.0,1.0,0.0,False,0,0,False,False,False,False,False,False,False,True,0.0011972903,-0.19899818,
7,265,21703,2.0,2.0,982,982,not1_kept,0.047006562,0.047247972,-0.00024140999,0.0015617721,0.0014542118,0.00010756031,0.0,7.0,6.0,-1.0,False,0,0,False,False,False,False,False,False,False,True,-0.00020047306,-0.06384944,
7,266,21950,1.0,1.0,141,141,rank1_kept,0.057276353,0.053593922,0.0036824308,-0.0067909285,-0.0012027621,-0.0055881664,0.0,1.0,1.0,0.0,False,0,0,False,False,False,False,False,False,False,False,0.010645064,0.0060995705,
7,267,21989,6.0,24.0,777,567,not1_kept,0.034577094,0.049090892,-0.014513798,-0.0066702925,0.0014669932,-0.008137286,18.0,1.0,5.0,4.0,False,0,0,False,False,False,False,False,False,False,True,0.018300274,-0.11156253,
7,268,22138,6.0,4.0,704,543,not1_kept,0.053432472,0.057282012,-0.00384954,0.0014874563,-0.001567889,0.0030553453,-2.0,1.0,1.0,0.0,False,0,0,False,False,False,False,False,False,False,True,-0.00065732445,-0.11292426,
7,269,22143,2.0,2.0,655,655,not1_kept,0.053831056,0.057793844,-0.0039627887,0.0016837083,0.0016959235,-1.2215227e-05,0.0,1.0,1.0,0.0,False,0,0,False,False,False,False,False,False,True,True,2.1179323e-05,-0.014705796,
7,270,22155,274.0,219.0,831,302,not1_kept,0.016719103,0.03876266,-0.022043556,-0.00067326985,-0.00563607,0.0049628,-55.0,564.0,453.0,-111.0,False,0,0,False,False,False,True,False,False,False,False,-0.004121744,-0.09604953,
7,271,22263,2.0,1.0,616,616,not1_to_rank1,0.07018854,0.069511,0.0006775409,0.0025042817,-0.0009305477,0.0034348294,-1.0,1.0,1.0,0.0,False,0,1,False,True,True,True,False,False,False,True,-0.007219831,-0.06346744,
7,272,22387,1.0,1.0,766,923,rank1_kept,0.06566802,0.050773166,0.014894851,0.0018107072,-0.005009737,0.006820444,0.0,1.0,1.0,0.0,False,0,0,False,False,False,False,False,False,False,False,-0.009544827,-0.11872302,
7,273,22495,1.0,1.0,830,176,rank1_kept,0.050566446,0.049547743,0.001018703,-0.0010092333,-0.0013994686,0.00039023533,0.0,1.0,2.0,1.0,False,0,0,False,False,False,True,False,False,False,False,0.0065990714,-0.09090939,
7,274,22505,2.0,3.0,567,567,not1_kept,0.054960348,0.060411114,-0.0054507665,5.2899122e-05,-0.0019558854,0.0020087846,1.0,4.0,4.0,0.0,True,0,0,False,False,False,True,False,False,False,True,-0.00373953,-0.14563921,
7,275,22515,13.0,8.0,580,807,not1_kept,0.043441113,0.048503663,-0.0050625503,-0.0011580028,-0.004071925,0.002913922,-5.0,1.0,1.0,0.0,False,0,0,False,False,False,False,False,False,False,True,0.011119624,-0.06546395,
7,276,22523,1.0,1.0,23,443,rank1_kept,0.06652183,0.048078425,0.018443406,-0.00023494661,-0.0043956935,0.004160747,0.0,1.0,1.0,0.0,False,0,0,False,True,True,True,False,True,True,True,0.016867965,-0.15598738,
7,277,22530,23.0,6.0,549,967,not1_kept,0.047766663,0.05179875,-0.0040320866,0.0066554993,-0.0026885942,0.0093440935,-17.0,3.0,1.0,-2.0,False,0,0,False,False,False,False,False,False,False,False,-0.003281106,-0.14528401,
7,278,22585,6.0,4.0,954,153,not1_kept,0.046565883,0.05087207,-0.004306186,0.0021011606,-0.0027186759,0.0048198365,-2.0,2.0,2.0,0.0,False,0,0,False,False,False,False,False,False,False,False,-0.0060809334,-0.07472686,
7,279,22587,1.0,1.0,794,794,rank1_kept,0.06476679,0.049774725,0.014992062,0.00079412013,-0.0009647459,0.001758866,0.0,1.0,1.0,0.0,False,0,0,False,False,True,True,False,False,False,False,-0.0037410136,-0.12016291,
7,280,22772,5.0,9.0,710,178,not1_kept,0.045184612,0.05312534,-0.007940728,-0.0038964413,2.8830022e-05,-0.0039252713,4.0,1.0,1.0,0.0,True,0,0,False,False,False,False,False,False,False,False,0.008483272,-0.047764163,
7,281,22782,1.0,1.0,36,313,rank1_kept,0.05152861,0.043204397,0.008324213,-0.0026889518,-0.0036887415,0.0009997897,0.0,1.0,1.0,0.0,False,0,0,False,False,False,False,False,False,False,True,0.00468526,-0.028103337,
7,282,22794,1.0,1.0,828,828,rank1_kept,0.055449583,0.052799538,0.0026500449,-0.0018872023,-0.0021513626,0.00026416034,0.0,2.0,3.0,1.0,False,0,0,False,False,False,False,False,True,True,True,-0.0005108733,-0.04673151,
7,283,22809,4.0,5.0,791,22,not1_kept,0.04482315,0.054482844,-0.009659693,-0.002710998,-0.005605206,0.0028942078,1.0,1.0,1.0,0.0,True,0,0,True,True,True,True,True,True,True,True,-0.0016631974,-0.06200983,
7,284,22845,57.0,23.0,942,155,not1_kept,0.035280555,0.04236051,-0.007079955,0.0022238046,-0.004459042,0.0066828467,-34.0,74.0,30.0,-44.0,False,0,0,False,False,False,True,False,False,False,False,-0.009961837,-0.2093251,
7,285,22873,17.0,23.0,848,88,not1_kept,0.039553232,0.05022579,-0.010672558,-0.0036410764,-0.0031132512,-0.0005278252,6.0,1.0,1.0,0.0,True,0,0,False,False,False,False,False,False,True,True,0.014381736,-0.07349109,
7,286,22879,1.0,1.0,963,963,rank1_kept,0.05891345,0.047145583,0.011767868,-0.00013557449,0.00097386166,-0.0011094362,0.0,1.0,1.0,0.0,False,0,0,False,False,False,False,False,True,True,True,0.0019231774,-0.09560941,
7,287,22886,3.0,4.0,638,967,not1_kept,0.04845629,0.056346446,-0.007890157,-0.0025413856,0.0037797727,-0.0063211583,1.0,2.0,1.0,-1.0,True,0,0,False,False,False,False,False,False,False,False,0.013692449,-0.10547109,
7,288,22957,1.0,1.0,767,767,rank1_kept,0.052524835,0.04917125,0.0033535846,-0.0023338944,-0.0032068714,0.0008729771,0.0,1.0,1.0,0.0,False,0,0,False,False,False,False,False,False,False,True,-0.0016189367,-0.08008324,
7,289,22967,1.0,1.0,208,545,rank1_kept,0.06754136,0.043976415,0.023564946,-0.005011402,-0.002160497,-0.002850905,0.0,1.0,1.0,0.0,False,0,0,False,False,False,False,False,False,False,True,0.010109099,-0.07845996,
7,290,22993,15.0,11.0,318,302,not1_kept,0.043316867,0.049841616,-0.006524749,0.0010879077,-0.0016235597,0.0027114674,-4.0,1.0,1.0,0.0,False,0,0,True,True,True,True,False,False,False,True,-0.0049454058,-0.079567194,
7,291,23036,1.0,1.0,403,403,rank1_kept,0.049455978,0.04005088,0.009405099,-0.0046351478,-0.004485637,-0.0001495108,0.0,1.0,1.0,0.0,False,0,0,False,False,False,False,True,True,True,True,0.0002785524,-0.12092797,
7,292,23241,104.0,84.0,50,567,not1_kept,0.028341118,0.048471246,-0.020130128,0.0034088325,0.0012752637,0.0021335687,-20.0,47.0,15.0,-32.0,False,0,0,False,False,False,False,False,True,True,True,-0.0014608502,-0.08697604,
7,293,23492,144.0,162.0,947,947,not1_kept,0.027154854,0.056372076,-0.029217223,9.615719e-05,-0.0030111,0.0031072553,18.0,5.0,2.0,-3.0,True,0,0,False,False,False,False,False,False,False,True,-0.005436854,-0.07142628,
7,294,23715,1.0,1.0,947,377,rank1_kept,0.061003227,0.051820155,0.009183072,0.003782183,-0.0013833642,0.005165547,0.0,1.0,1.0,0.0,False,0,0,False,True,True,True,False,False,False,False,0.006819254,-0.085212074,
7,295,23729,1.0,1.0,833,833,rank1_kept,0.049674965,0.045434773,0.0042401925,-0.009094365,-0.006226424,-0.0028679408,0.0,1.0,2.0,1.0,False,0,0,False,False,False,False,False,False,True,True,0.0050536604,-0.1044861,
7,296,23871,34.0,12.0,178,149,not1_kept,0.036401164,0.043176774,-0.00677561,0.0015957989,-0.0029298142,0.004525613,-22.0,9.0,2.0,-7.0,False,0,0,False,False,False,False,False,False,False,False,-0.0049383747,-0.08227543,
7,297,23876,9.0,6.0,871,871,not1_kept,0.042244904,0.052023716,-0.0097788125,-0.0011381209,-0.002039045,0.0009009242,-3.0,8.0,9.0,1.0,False,0,0,False,False,False,False,True,True,True,True,-0.001423465,-0.13785343,
7,298,23883,1.0,1.0,93,554,rank1_kept,0.035404574,0.03354237,0.0018622056,-0.005714085,-0.0027588122,-0.0029552728,0.0,27.0,29.0,2.0,False,0,0,False,False,False,False,False,False,False,False,0.014982447,-0.11995511,
7,299,23993,1.0,1.0,132,132,rank1_kept,0.05361589,0.04958053,0.004035361,0.00086848065,-0.0023454838,0.0032139644,0.0,1.0,1.0,0.0,False,0,0,False,False,False,False,False,False,False,True,-0.005615277,-0.12106426,
7,300,24202,1.0,1.0,532,828,rank1_kept,0.05757217,0.051780913,0.005791258,0.00020450354,-0.004743714,0.0049482174,0.0,2.0,1.0,-1.0,False,0,0,False,False,False,False,False,True,True,True,-0.00790304,-0.11142817,
7,301,24214,2.0,2.0,567,567,not1_kept,0.051732812,0.05898984,-0.0072570294,-0.007013984,-0.00040120631,-0.0066127777,0.0,2.0,1.0,-1.0,False,0,0,False,False,False,False,False,False,False,False,0.013371471,-0.1134866,
7,302,24264,1.0,1.0,39,39,rank1_kept,0.06500137,0.058156505,0.0068448633,-0.00416252,0.0047219396,-0.00888446,0.0,1.0,1.0,0.0,False,0,0,False,False,False,True,False,False,False,True,0.016731005,-0.03403756,
7,303,24317,1.0,1.0,401,372,rank1_kept,0.043467134,0.037338916,0.006128218,-0.0054252706,-0.008714989,0.0032897182,0.0,1.0,1.0,0.0,False,0,0,False,False,False,True,False,False,False,False,0.011913628,-0.061177686,
7,304,24480,21.0,14.0,827,828,not1_kept,0.040710688,0.053465303,-0.012754615,3.122911e-05,0.0029987283,-0.0029674992,-7.0,8.0,7.0,-1.0,False,0,0,False,False,False,True,False,False,False,True,0.0053457906,-0.14458826,
7,305,24517,7.0,5.0,967,967,not1_kept,0.049494337,0.05936629,-0.009871952,0.001726903,0.008202445,-0.0064755417,-2.0,1.0,1.0,0.0,False,0,0,False,False,False,False,False,True,True,True,0.011290828,-0.078102775,
7,306,24530,519.0,622.0,875,875,not1_kept,0.014591915,0.05055885,-0.035966936,-0.0055137286,-0.0013886876,-0.00412504,103.0,347.0,486.0,139.0,False,0,0,False,False,False,False,False,False,False,False,0.0074743247,-0.15526782,
7,307,24560,2.0,1.0,685,685,not1_to_rank1,0.050947722,0.04600862,0.0049391016,-0.0030091405,-0.009160262,0.006151121,-1.0,1.0,1.0,0.0,False,0,1,False,False,False,False,False,False,False,True,-0.011018667,-0.15897235,
7,308,24638,3.0,3.0,484,484,not1_kept,0.0513909,0.053923592,-0.0025326908,-0.0029635988,-0.0072945803,0.0043309815,0.0,5.0,9.0,4.0,False,0,0,False,False,False,False,False,False,False,True,-0.008726257,-0.19567625,
7,309,24640,9.0,68.0,825,172,not1_kept,0.024620209,0.038836807,-0.014216598,-0.012269355,-0.0051954202,-0.007073935,59.0,8.0,16.0,8.0,False,0,0,False,False,False,True,False,False,False,False,0.018941626,-0.09151906,
7,310,24649,9.0,9.0,208,799,not1_kept,0.042475354,0.047378726,-0.0049033724,-0.00060715154,0.000111375004,-0.00071852654,0.0,12.0,8.0,-4.0,False,0,0,False,False,False,False,False,False,False,False,0.004283447,-0.105396055,
7,311,24739,34.0,12.0,399,399,not1_kept,0.039729137,0.045851264,-0.006122127,0.0010365583,-0.0038035326,0.004840091,-22.0,5.0,1.0,-4.0,False,0,0,False,False,True,True,False,True,True,True,-0.009098272,-0.10955156,
7,312,24740,3.0,1.0,250,717,not1_to_rank1,0.05572436,0.054343212,0.0013811477,0.0020038038,-0.0027464032,0.004750207,-2.0,2.0,1.0,-1.0,False,0,1,False,False,False,False,False,False,False,True,0.0051744278,-0.031206656,
7,313,24787,3.0,1.0,388,85,not1_to_rank1,0.05142448,0.04505176,0.00637272,0.0028468147,-0.0052221045,0.008068919,-2.0,2.0,1.0,-1.0,False,0,1,False,False,False,False,False,False,False,True,-0.006989861,-0.09196072,
7,314,24846,1.0,1.0,17,17,rank1_kept,0.05210691,0.050696068,0.001410842,-0.0040094554,0.003622599,-0.0076320544,0.0,1.0,1.0,0.0,False,0,0,False,True,True,True,True,True,True,True,0.014876548,-0.10446901,
7,315,25059,4.0,1.0,590,4,not1_to_rank1,0.050879065,0.05058957,0.00028949603,0.0008258261,-0.0050887465,0.0059145726,-3.0,1.0,1.0,0.0,False,0,1,False,False,False,True,False,False,False,False,-0.005770955,-0.11242414,
7,316,25091,1.0,2.0,947,947,rank1_to_not1,0.047580477,0.05031156,-0.0027310848,-0.004529383,-0.0016756952,-0.0028536879,1.0,5.0,7.0,2.0,False,1,0,False,False,True,True,False,False,False,False,0.0054791085,-0.10565194,
7,317,25111,4.0,3.0,499,499,not1_kept,0.05630847,0.059232984,-0.002924513,0.001726646,0.001029171,0.0006974749,-1.0,1.0,1.0,0.0,False,0,0,False,False,True,True,True,True,True,True,-0.0013884642,-0.070493415,
7,318,25205,12.0,29.0,710,787,not1_kept,0.039703198,0.05058657,-0.010883372,-0.0064883195,-0.005445827,-0.0010424927,17.0,12.0,19.0,7.0,False,0,0,False,False,False,True,False,False,False,True,0.011824985,-0.16252026,
7,319,25250,1.0,1.0,985,985,rank1_kept,0.06176804,0.05283424,0.008933801,-0.0020307302,0.0031301826,-0.005160913,0.0,1.0,1.0,0.0,False,0,0,False,False,False,False,False,False,False,True,0.009256758,-0.029215338,
7,320,25268,1.0,1.0,301,567,rank1_kept,0.0578651,0.04733126,0.010533843,-6.0983002e-05,-0.002034232,0.001973249,0.0,1.0,1.0,0.0,False,0,0,False,False,False,False,False,False,False,False,-0.0013201436,-0.15695342,
7,321,25284,1.0,1.0,849,849,rank1_kept,0.062435646,0.05281767,0.009617977,-0.007610347,-0.0041569173,-0.0034534298,0.0,1.0,1.0,0.0,False,0,0,False,False,True,True,False,False,False,False,0.00713145,-0.085078016,
7,322,25287,1.0,1.0,696,540,rank1_kept,0.043028872,0.037931576,0.005097296,-0.0067637824,-0.0031649843,-0.003598798,0.0,3.0,4.0,1.0,False,0,0,False,False,False,True,False,False,False,True,0.007675531,-0.05391724,
7,323,25318,2.0,3.0,516,567,not1_kept,0.05791233,0.06308886,-0.0051765256,-0.0022066683,-0.0008080527,-0.0013986155,1.0,1.0,1.0,0.0,True,0,0,False,False,True,True,False,False,False,False,0.013038564,-0.04514658,
7,324,25319,14.0,6.0,859,630,not1_kept,0.043377854,0.050075956,-0.0066981018,0.00042963028,-0.00036407635,0.0007937066,-8.0,1.0,1.0,0.0,False,0,0,True,True,True,True,False,False,False,False,-5.4515258e-05,-0.048690416,
7,325,25371,3.0,2.0,947,947,not1_kept,0.048759058,0.052354444,-0.0035953857,-0.0031223074,-0.0053229667,0.0022006594,-1.0,1.0,1.0,0.0,False,0,0,False,False,False,True,False,False,False,False,-0.0040042736,-0.093218915,
7,326,25454,41.0,61.0,567,567,not1_kept,0.035827097,0.054559954,-0.018732857,-0.0037429146,0.00019656867,-0.0039394833,20.0,3.0,7.0,4.0,False,0,0,False,False,False,False,False,False,False,False,0.0072746556,-0.16399293,
7,327,25570,1.0,1.0,567,567,rank1_kept,0.060189344,0.05098764,0.009201705,-0.0005158782,-0.0041144826,0.0035986044,0.0,1.0,2.0,1.0,False,0,0,False,False,False,True,False,False,False,False,-0.006623044,-0.17882459,
7,328,25578,1.0,1.0,12,647,rank1_kept,0.05676105,0.048278987,0.008482061,0.00038471073,-0.0017910786,0.0021757893,0.0,1.0,1.0,0.0,False,0,0,False,False,False,True,False,True,True,True,-0.002217367,-0.076073565,
7,329,25581,2.0,2.0,758,180,not1_kept,0.053156972,0.05554333,-0.0023863576,-0.0063495263,-0.004784476,-0.0015650503,0.0,1.0,1.0,0.0,False,0,0,False,False,False,False,False,False,False,False,0.0070107756,-0.083047055,
7,330,25588,7.0,5.0,282,282,not1_kept,0.045571268,0.05645385,-0.0108825825,0.0026526079,0.005512327,-0.002859719,-2.0,2.0,1.0,-1.0,False,0,0,False,False,False,True,False,False,False,True,0.0052824104,-0.053648796,
7,331,25602,423.0,406.0,12,12,not1_kept,0.0155062815,0.04539494,-0.029888656,-0.0014668731,-0.0031499974,0.0016831271,-17.0,292.0,330.0,38.0,False,0,0,False,False,False,False,False,False,False,False,-0.0032135905,-0.11000893,
7,332,25693,11.0,7.0,947,316,not1_kept,0.04210129,0.04944234,-0.0073410496,0.00053703785,-0.005298175,0.0058352128,-4.0,32.0,25.0,-7.0,False,0,0,False,False,False,False,False,False,False,False,-0.004137403,-0.16936009,
7,333,25702,8.0,8.0,466,466,not1_kept,0.036576506,0.044867255,-0.008290749,-0.0031920932,-0.0038050003,0.0006129071,0.0,1.0,1.0,0.0,False,0,0,False,False,False,False,False,False,False,True,-0.0011037531,0.009422401,
